ID,DateTimeUTC,TapType,StopId,CompanyId,BusID,PAN
5702,2021-09-22 23:18:20,OFF,Stop2,Company1,Bus37,5500005555555550
5703,2021-09-22 23:18:21,ON,Stop3,Company2,Bus1,5500005555555551
5704,2021-09-22 23:18:22,ON,Stop2,Company1,Bus35,5500005555555552
5705,2021-09-22 23:18:23,OFF,Stop2,Company2,Bus1,5500005555555551
5706,2021-09-22 23:18:24,OFF,Stop3,Company1,Bus35,5500005555555552
5707,2021-09-22 23:18:25,ON,Stop2,Company1,Bus37,5500005555555550
5708,2021-09-22 23:18:26,OFF,Stop2,Company1,Bus37,5500005555555550
5709,2021-09-22 23:18:27,ON,Stop1,Company1,Bus37,5500005555555553
5710,2021-09-22 23:18:28,ON,Stop2,Company3,Bus2,5500005555555554
5711,2021-09-22 23:18:29,OFF,Stop3,Company1,Bus37,5500005555555553
5712,2021-09-22 23:18:30,OFF,Stop1,Company3,Bus2,5500005555555554
5713,2021-09-22 23:18:31,ON,Stop2,Company1,Bus37,5500005555555553
5714,2021-09-22 23:18:32,ON,Stop3,Company2,Bus1,5500005555555554
5715,2021-09-22 23:18:33,OFF,Stop3,Company1,Bus37,5500005555555553
5716,2021-09-22 23:18:34,OFF,Stop1,Company2,Bus1,5500005555555554
5717,2021-09-22 23:18:35,ON,Stop3,Company1,Bus37,5500005555555550
5718,2021-09-22 23:18:36,ON,Stop3,Company2,Bus1,5500005555555551
5719,2021-09-22 23:18:37,OFF,Stop2,Company1,Bus37,5500005555555550
5720,2021-09-22 23:18:38,ON,Stop1,Company1,Bus37,5500005555555552
5721,2021-09-22 23:18:39,ON,Stop2,Company1,Bus35,5500005555555553
5722,2021-09-22 23:18:40,OFF,Stop1,Company2,Bus1,5500005555555551
5723,2021-09-22 23:18:41,OFF,Stop3,Company1,Bus37,5500005555555552
5724,2021-09-22 23:18:42,OFF,Stop1,Company1,Bus35,5500005555555553
5725,2021-09-22 23:18:43,ON,Stop2,Company3,Bus2,5500005555555554
5726,2021-09-22 23:18:44,ON,Stop1,Company1,Bus37,5500005555555550
5727,2021-09-22 23:18:45,OFF,Stop2,Company1,Bus37,5500005555555550
5728,2021-09-22 23:18:46,ON,Stop3,Company2,Bus1,5500005555555551
5729,2021-09-22 23:18:47,ON,Stop2,Company1,Bus35,5500005555555552
5730,2021-09-22 23:18:48,OFF,Stop2,Company2,Bus1,5500005555555551
5731,2021-09-22 23:18:49,OFF,Stop3,Company1,Bus35,5500005555555552
5732,2021-09-22 23:18:50,ON,Stop2,Company1,Bus37,5500005555555550
5733,2021-09-22 23:18:51,OFF,Stop2,Company1,Bus37,5500005555555550
5734,2021-09-22 23:18:52,ON,Stop1,Company1,Bus37,5500005555555553
5735,2021-09-22 23:18:53,ON,Stop2,Company3,Bus2,5500005555555554
5736,2021-09-22 23:18:54,OFF,Stop3,Company1,Bus37,5500005555555553
5737,2021-09-22 23:18:55,OFF,Stop1,Company3,Bus2,5500005555555554
5738,2021-09-22 23:18:56,ON,Stop2,Company1,Bus37,5500005555555553
5739,2021-09-22 23:18:57,ON,Stop3,Company2,Bus1,5500005555555554
5740,2021-09-22 23:18:58,OFF,Stop3,Company1,Bus37,5500005555555553
5741,2021-09-22 23:18:59,OFF,Stop1,Company2,Bus1,5500005555555554
5742,2021-09-22 23:19:00,ON,Stop3,Company1,Bus37,5500005555555550
5743,2021-09-22 23:19:01,ON,Stop3,Company2,Bus1,5500005555555551
5744,2021-09-22 23:19:02,OFF,Stop2,Company1,Bus37,5500005555555550
5745,2021-09-22 23:19:03,ON,Stop1,Company1,Bus37,5500005555555552
5746,2021-09-22 23:19:04,ON,Stop2,Company1,Bus35,5500005555555553
5747,2021-09-22 23:19:05,OFF,Stop1,Company2,Bus1,5500005555555551
5748,2021-09-22 23:19:06,OFF,Stop3,Company1,Bus37,5500005555555552
5749,2021-09-22 23:19:07,OFF,Stop1,Company1,Bus35,5500005555555553
5750,2021-09-22 23:19:08,ON,Stop2,Company3,Bus2,5500005555555554
5751,2021-09-22 23:19:09,ON,Stop1,Company1,Bus37,5500005555555550
5752,2021-09-22 23:19:10,OFF,Stop2,Company1,Bus37,5500005555555550
5753,2021-09-22 23:19:11,ON,Stop3,Company2,Bus1,5500005555555551
5754,2021-09-22 23:19:12,ON,Stop2,Company1,Bus35,5500005555555552
5755,2021-09-22 23:19:13,OFF,Stop2,Company2,Bus1,5500005555555551
5756,2021-09-22 23:19:14,OFF,Stop3,Company1,Bus35,5500005555555552
5757,2021-09-22 23:19:15,ON,Stop2,Company1,Bus37,5500005555555550
5758,2021-09-22 23:19:16,OFF,Stop2,Company1,Bus37,5500005555555550
5759,2021-09-22 23:19:17,ON,Stop1,Company1,Bus37,5500005555555553
5760,2021-09-22 23:19:18,ON,Stop2,Company3,Bus2,5500005555555554
5761,2021-09-22 23:19:19,OFF,Stop3,Company1,Bus37,5500005555555553
5762,2021-09-22 23:19:20,OFF,Stop1,Company3,Bus2,5500005555555554
5763,2021-09-22 23:19:21,ON,Stop2,Company1,Bus37,5500005555555553
5764,2021-09-22 23:19:22,ON,Stop3,Company2,Bus1,5500005555555554
5765,2021-09-22 23:19:23,OFF,Stop3,Company1,Bus37,5500005555555553
5766,2021-09-22 23:19:24,OFF,Stop1,Company2,Bus1,5500005555555554
5767,2021-09-22 23:19:25,ON,Stop3,Company1,Bus37,5500005555555550
5768,2021-09-22 23:19:26,ON,Stop3,Company2,Bus1,5500005555555551
5769,2021-09-22 23:19:27,OFF,Stop2,Company1,Bus37,5500005555555550
5770,2021-09-22 23:19:28,ON,Stop1,Company1,Bus37,5500005555555552
5771,2021-09-22 23:19:29,ON,Stop2,Company1,Bus35,5500005555555553
5772,2021-09-22 23:19:30,OFF,Stop1,Company2,Bus1,5500005555555551
5773,2021-09-22 23:19:31,OFF,Stop3,Company1,Bus37,5500005555555552
5774,2021-09-22 23:19:32,OFF,Stop1,Company1,Bus35,5500005555555553
5775,2021-09-22 23:19:33,ON,Stop2,Company3,Bus2,5500005555555554
5776,2021-09-22 23:19:34,ON,Stop1,Company1,Bus37,5500005555555550
5777,2021-09-22 23:19:35,OFF,Stop2,Company1,Bus37,5500005555555550
5778,2021-09-22 23:19:36,ON,Stop3,Company2,Bus1,5500005555555551
5779,2021-09-22 23:19:37,ON,Stop2,Company1,Bus35,5500005555555552
5780,2021-09-22 23:19:38,OFF,Stop2,Company2,Bus1,5500005555555551
5781,2021-09-22 23:19:39,OFF,Stop3,Company1,Bus35,5500005555555552
5782,2021-09-22 23:19:40,ON,Stop2,Company1,Bus37,5500005555555550
5783,2021-09-22 23:19:41,OFF,Stop2,Company1,Bus37,5500005555555550
5784,2021-09-22 23:19:42,ON,Stop1,Company1,Bus37,5500005555555553
5785,2021-09-22 23:19:43,ON,Stop2,Company3,Bus2,5500005555555554
5786,2021-09-22 23:19:44,OFF,Stop3,Company1,Bus37,5500005555555553
5787,2021-09-22 23:19:45,OFF,Stop1,Company3,Bus2,5500005555555554
5788,2021-09-22 23:19:46,ON,Stop2,Company1,Bus37,5500005555555553
5789,2021-09-22 23:19:47,ON,Stop3,Company2,Bus1,5500005555555554
5790,2021-09-22 23:19:48,OFF,Stop3,Company1,Bus37,5500005555555553
5791,2021-09-22 23:19:49,OFF,Stop1,Company2,Bus1,5500005555555554
5792,2021-09-22 23:19:50,ON,Stop3,Company1,Bus37,5500005555555550
5793,2021-09-22 23:19:51,ON,Stop3,Company2,Bus1,5500005555555551
5794,2021-09-22 23:19:52,OFF,Stop2,Company1,Bus37,5500005555555550
5795,2021-09-22 23:19:53,ON,Stop1,Company1,Bus37,5500005555555552
5796,2021-09-22 23:19:54,ON,Stop2,Company1,Bus35,5500005555555553
5797,2021-09-22 23:19:55,OFF,Stop1,Company2,Bus1,5500005555555551
5798,2021-09-22 23:19:56,OFF,Stop3,Company1,Bus37,5500005555555552
5799,2021-09-22 23:19:57,OFF,Stop1,Company1,Bus35,5500005555555553
5800,2021-09-22 23:19:58,ON,Stop2,Company3,Bus2,5500005555555554
5801,2021-09-22 23:19:59,ON,Stop1,Company1,Bus37,5500005555555550
5802,2021-09-22 23:20:00,OFF,Stop2,Company1,Bus37,5500005555555550
5803,2021-09-22 23:20:01,ON,Stop3,Company2,Bus1,5500005555555551
5804,2021-09-22 23:20:02,ON,Stop2,Company1,Bus35,5500005555555552
5805,2021-09-22 23:20:03,OFF,Stop2,Company2,Bus1,5500005555555551
5806,2021-09-22 23:20:04,OFF,Stop3,Company1,Bus35,5500005555555552
5807,2021-09-22 23:20:05,ON,Stop2,Company1,Bus37,5500005555555550
5808,2021-09-22 23:20:06,OFF,Stop2,Company1,Bus37,5500005555555550
5809,2021-09-22 23:20:07,ON,Stop1,Company1,Bus37,5500005555555553
5810,2021-09-22 23:20:08,ON,Stop2,Company3,Bus2,5500005555555554
5811,2021-09-22 23:20:09,OFF,Stop3,Company1,Bus37,5500005555555553
5812,2021-09-22 23:20:10,OFF,Stop1,Company3,Bus2,5500005555555554
5813,2021-09-22 23:20:11,ON,Stop2,Company1,Bus37,5500005555555553
5814,2021-09-22 23:20:12,ON,Stop3,Company2,Bus1,5500005555555554
5815,2021-09-22 23:20:13,OFF,Stop3,Company1,Bus37,5500005555555553
5816,2021-09-22 23:20:14,OFF,Stop1,Company2,Bus1,5500005555555554
5817,2021-09-22 23:20:15,ON,Stop3,Company1,Bus37,5500005555555550
5818,2021-09-22 23:20:16,ON,Stop3,Company2,Bus1,5500005555555551
5819,2021-09-22 23:20:17,OFF,Stop2,Company1,Bus37,5500005555555550
5820,2021-09-22 23:20:18,ON,Stop1,Company1,Bus37,5500005555555552
5821,2021-09-22 23:20:19,ON,Stop2,Company1,Bus35,5500005555555553
5822,2021-09-22 23:20:20,OFF,Stop1,Company2,Bus1,5500005555555551
5823,2021-09-22 23:20:21,OFF,Stop3,Company1,Bus37,5500005555555552
5824,2021-09-22 23:20:22,OFF,Stop1,Company1,Bus35,5500005555555553
5825,2021-09-22 23:20:23,ON,Stop2,Company3,Bus2,5500005555555554
5826,2021-09-22 23:20:24,ON,Stop1,Company1,Bus37,5500005555555550
5827,2021-09-22 23:20:25,OFF,Stop2,Company1,Bus37,5500005555555550
5828,2021-09-22 23:20:26,ON,Stop3,Company2,Bus1,5500005555555551
5829,2021-09-22 23:20:27,ON,Stop2,Company1,Bus35,5500005555555552
5830,2021-09-22 23:20:28,OFF,Stop2,Company2,Bus1,5500005555555551
5831,2021-09-22 23:20:29,OFF,Stop3,Company1,Bus35,5500005555555552
5832,2021-09-22 23:20:30,ON,Stop2,Company1,Bus37,5500005555555550
5833,2021-09-22 23:20:31,OFF,Stop2,Company1,Bus37,5500005555555550
5834,2021-09-22 23:20:32,ON,Stop1,Company1,Bus37,5500005555555553
5835,2021-09-22 23:20:33,ON,Stop2,Company3,Bus2,5500005555555554
5836,2021-09-22 23:20:34,OFF,Stop3,Company1,Bus37,5500005555555553
5837,2021-09-22 23:20:35,OFF,Stop1,Company3,Bus2,5500005555555554
5838,2021-09-22 23:20:36,ON,Stop2,Company1,Bus37,5500005555555553
5839,2021-09-22 23:20:37,ON,Stop3,Company2,Bus1,5500005555555554
5840,2021-09-22 23:20:38,OFF,Stop3,Company1,Bus37,5500005555555553
5841,2021-09-22 23:20:39,OFF,Stop1,Company2,Bus1,5500005555555554
5842,2021-09-22 23:20:40,ON,Stop3,Company1,Bus37,5500005555555550
5843,2021-09-22 23:20:41,ON,Stop3,Company2,Bus1,5500005555555551
5844,2021-09-22 23:20:42,OFF,Stop2,Company1,Bus37,5500005555555550
5845,2021-09-22 23:20:43,ON,Stop1,Company1,Bus37,5500005555555552
5846,2021-09-22 23:20:44,ON,Stop2,Company1,Bus35,5500005555555553
5847,2021-09-22 23:20:45,OFF,Stop1,Company2,Bus1,5500005555555551
5848,2021-09-22 23:20:46,OFF,Stop3,Company1,Bus37,5500005555555552
5849,2021-09-22 23:20:47,OFF,Stop1,Company1,Bus35,5500005555555553
5850,2021-09-22 23:20:48,ON,Stop2,Company3,Bus2,5500005555555554
5851,2021-09-22 23:20:49,ON,Stop1,Company1,Bus37,5500005555555550
5852,2021-09-22 23:20:50,OFF,Stop2,Company1,Bus37,5500005555555550
5853,2021-09-22 23:20:51,ON,Stop3,Company2,Bus1,5500005555555551
5854,2021-09-22 23:20:52,ON,Stop2,Company1,Bus35,5500005555555552
5855,2021-09-22 23:20:53,OFF,Stop2,Company2,Bus1,5500005555555551
5856,2021-09-22 23:20:54,OFF,Stop3,Company1,Bus35,5500005555555552
5857,2021-09-22 23:20:55,ON,Stop2,Company1,Bus37,5500005555555550
5858,2021-09-22 23:20:56,OFF,Stop2,Company1,Bus37,5500005555555550
5859,2021-09-22 23:20:57,ON,Stop1,Company1,Bus37,5500005555555553
5860,2021-09-22 23:20:58,ON,Stop2,Company3,Bus2,5500005555555554
5861,2021-09-22 23:20:59,OFF,Stop3,Company1,Bus37,5500005555555553
5862,2021-09-22 23:21:00,OFF,Stop1,Company3,Bus2,5500005555555554
5863,2021-09-22 23:21:01,ON,Stop2,Company1,Bus37,5500005555555553
5864,2021-09-22 23:21:01,ON,Stop3,Company2,Bus1,5500005555555554
5865,2021-09-22 23:21:02,OFF,Stop3,Company1,Bus37,5500005555555553
5866,2021-09-22 23:21:03,OFF,Stop1,Company2,Bus1,5500005555555554
5867,2021-09-22 23:21:04,ON,Stop3,Company1,Bus37,5500005555555550
5868,2021-09-22 23:21:05,ON,Stop3,Company2,Bus1,5500005555555551
5869,2021-09-22 23:21:06,OFF,Stop2,Company1,Bus37,5500005555555550
5870,2021-09-22 23:21:07,ON,Stop1,Company1,Bus37,5500005555555552
5871,2021-09-22 23:21:08,ON,Stop2,Company1,Bus35,5500005555555553
5872,2021-09-22 23:21:09,OFF,Stop1,Company2,Bus1,5500005555555551
5873,2021-09-22 23:21:10,OFF,Stop3,Company1,Bus37,5500005555555552
5874,2021-09-22 23:21:11,OFF,Stop1,Company1,Bus35,5500005555555553
5875,2021-09-22 23:21:12,ON,Stop2,Company3,Bus2,5500005555555554
5876,2021-09-22 23:21:13,ON,Stop1,Company1,Bus37,5500005555555550
5877,2021-09-22 23:21:14,OFF,Stop2,Company1,Bus37,5500005555555550
5878,2021-09-22 23:21:15,ON,Stop3,Company2,Bus1,5500005555555551
5879,2021-09-22 23:21:16,ON,Stop2,Company1,Bus35,5500005555555552
5880,2021-09-22 23:21:17,OFF,Stop2,Company2,Bus1,5500005555555551
5881,2021-09-22 23:21:18,OFF,Stop3,Company1,Bus35,5500005555555552
5882,2021-09-22 23:21:19,ON,Stop2,Company1,Bus37,5500005555555550
5883,2021-09-22 23:21:20,OFF,Stop2,Company1,Bus37,5500005555555550
5884,2021-09-22 23:21:21,ON,Stop1,Company1,Bus37,5500005555555553
5885,2021-09-22 23:21:22,ON,Stop2,Company3,Bus2,5500005555555554
5886,2021-09-22 23:21:23,OFF,Stop3,Company1,Bus37,5500005555555553
5887,2021-09-22 23:21:24,OFF,Stop1,Company3,Bus2,5500005555555554
5888,2021-09-22 23:21:25,ON,Stop2,Company1,Bus37,5500005555555553
5889,2021-09-22 23:21:26,ON,Stop3,Company2,Bus1,5500005555555554
5890,2021-09-22 23:21:27,OFF,Stop3,Company1,Bus37,5500005555555553
5891,2021-09-22 23:21:28,OFF,Stop1,Company2,Bus1,5500005555555554
5892,2021-09-22 23:21:29,ON,Stop3,Company1,Bus37,5500005555555550
5893,2021-09-22 23:21:30,ON,Stop3,Company2,Bus1,5500005555555551
5894,2021-09-22 23:21:31,OFF,Stop2,Company1,Bus37,5500005555555550
5895,2021-09-22 23:21:32,ON,Stop1,Company1,Bus37,5500005555555552
5896,2021-09-22 23:21:33,ON,Stop2,Company1,Bus35,5500005555555553
5897,2021-09-22 23:21:34,OFF,Stop1,Company2,Bus1,5500005555555551
5898,2021-09-22 23:21:35,OFF,Stop3,Company1,Bus37,5500005555555552
5899,2021-09-22 23:21:36,OFF,Stop1,Company1,Bus35,5500005555555553
5900,2021-09-22 23:21:37,ON,Stop2,Company3,Bus2,5500005555555554
5901,2021-09-22 23:21:38,ON,Stop1,Company1,Bus37,5500005555555550
5902,2021-09-22 23:21:39,OFF,Stop2,Company1,Bus37,5500005555555550
5903,2021-09-22 23:21:40,ON,Stop3,Company2,Bus1,5500005555555551
5904,2021-09-22 23:21:41,ON,Stop2,Company1,Bus35,5500005555555552
5905,2021-09-22 23:21:42,OFF,Stop2,Company2,Bus1,5500005555555551
5906,2021-09-22 23:21:43,OFF,Stop3,Company1,Bus35,5500005555555552
5907,2021-09-22 23:21:44,ON,Stop2,Company1,Bus37,5500005555555550
5908,2021-09-22 23:21:45,OFF,Stop2,Company1,Bus37,5500005555555550
5909,2021-09-22 23:21:46,ON,Stop1,Company1,Bus37,5500005555555553
5910,2021-09-22 23:21:47,ON,Stop2,Company3,Bus2,5500005555555554
5911,2021-09-22 23:21:48,OFF,Stop3,Company1,Bus37,5500005555555553
5912,2021-09-22 23:21:49,OFF,Stop1,Company3,Bus2,5500005555555554
5913,2021-09-22 23:21:50,ON,Stop2,Company1,Bus37,5500005555555553
5914,2021-09-22 23:21:51,ON,Stop3,Company2,Bus1,5500005555555554
5915,2021-09-22 23:21:52,OFF,Stop3,Company1,Bus37,5500005555555553
5916,2021-09-22 23:21:53,OFF,Stop1,Company2,Bus1,5500005555555554
5917,2021-09-22 23:21:54,ON,Stop3,Company1,Bus37,5500005555555550
5918,2021-09-22 23:21:55,ON,Stop3,Company2,Bus1,5500005555555551
5919,2021-09-22 23:21:56,OFF,Stop2,Company1,Bus37,5500005555555550
5920,2021-09-22 23:21:57,ON,Stop1,Company1,Bus37,5500005555555552
5921,2021-09-22 23:21:58,ON,Stop2,Company1,Bus35,5500005555555553
5922,2021-09-22 23:21:59,OFF,Stop1,Company2,Bus1,5500005555555551
5923,2021-09-22 23:22:00,OFF,Stop3,Company1,Bus37,5500005555555552
5924,2021-09-22 23:22:01,OFF,Stop1,Company1,Bus35,5500005555555553
5925,2021-09-22 23:22:02,ON,Stop2,Company3,Bus2,5500005555555554
5926,2021-09-22 23:22:03,ON,Stop1,Company1,Bus37,5500005555555550
5927,2021-09-22 23:22:04,OFF,Stop2,Company1,Bus37,5500005555555550
5928,2021-09-22 23:22:05,ON,Stop3,Company2,Bus1,5500005555555551
5929,2021-09-22 23:22:06,ON,Stop2,Company1,Bus35,5500005555555552
5930,2021-09-22 23:22:07,OFF,Stop2,Company2,Bus1,5500005555555551
5931,2021-09-22 23:22:08,OFF,Stop3,Company1,Bus35,5500005555555552
5932,2021-09-22 23:22:09,ON,Stop2,Company1,Bus37,5500005555555550
5933,2021-09-22 23:22:10,OFF,Stop2,Company1,Bus37,5500005555555550
5934,2021-09-22 23:22:11,ON,Stop1,Company1,Bus37,5500005555555553
5935,2021-09-22 23:22:12,ON,Stop2,Company3,Bus2,5500005555555554
5936,2021-09-22 23:22:13,OFF,Stop3,Company1,Bus37,5500005555555553
5937,2021-09-22 23:22:14,OFF,Stop1,Company3,Bus2,5500005555555554
5938,2021-09-22 23:22:15,ON,Stop2,Company1,Bus37,5500005555555553
5939,2021-09-22 23:22:16,ON,Stop3,Company2,Bus1,5500005555555554
5940,2021-09-22 23:22:17,OFF,Stop3,Company1,Bus37,5500005555555553
5941,2021-09-22 23:22:18,OFF,Stop1,Company2,Bus1,5500005555555554
5942,2021-09-22 23:22:19,ON,Stop3,Company1,Bus37,5500005555555550
5943,2021-09-22 23:22:20,ON,Stop3,Company2,Bus1,5500005555555551
5944,2021-09-22 23:22:21,OFF,Stop2,Company1,Bus37,5500005555555550
5945,2021-09-22 23:22:22,ON,Stop1,Company1,Bus37,5500005555555552
5946,2021-09-22 23:22:23,ON,Stop2,Company1,Bus35,5500005555555553
5947,2021-09-22 23:22:24,OFF,Stop1,Company2,Bus1,5500005555555551
5948,2021-09-22 23:22:25,OFF,Stop3,Company1,Bus37,5500005555555552
5949,2021-09-22 23:22:26,OFF,Stop1,Company1,Bus35,5500005555555553
5950,2021-09-22 23:22:27,ON,Stop2,Company3,Bus2,5500005555555554
5951,2021-09-22 23:22:28,ON,Stop1,Company1,Bus37,5500005555555550
5952,2021-09-22 23:22:29,OFF,Stop2,Company1,Bus37,5500005555555550
5953,2021-09-22 23:22:30,ON,Stop3,Company2,Bus1,5500005555555551
5954,2021-09-22 23:22:31,ON,Stop2,Company1,Bus35,5500005555555552
5955,2021-09-22 23:22:32,OFF,Stop2,Company2,Bus1,5500005555555551
5956,2021-09-22 23:22:33,OFF,Stop3,Company1,Bus35,5500005555555552
5957,2021-09-22 23:22:34,ON,Stop2,Company1,Bus37,5500005555555550
5958,2021-09-22 23:22:35,OFF,Stop2,Company1,Bus37,5500005555555550
5959,2021-09-22 23:22:36,ON,Stop1,Company1,Bus37,5500005555555553
5960,2021-09-22 23:22:37,ON,Stop2,Company3,Bus2,5500005555555554
5961,2021-09-22 23:22:38,OFF,Stop3,Company1,Bus37,5500005555555553
5962,2021-09-22 23:22:39,OFF,Stop1,Company3,Bus2,5500005555555554
5963,2021-09-22 23:22:40,ON,Stop2,Company1,Bus37,5500005555555553
5964,2021-09-22 23:22:41,ON,Stop3,Company2,Bus1,5500005555555554
5965,2021-09-22 23:22:42,OFF,Stop3,Company1,Bus37,5500005555555553
5966,2021-09-22 23:22:43,OFF,Stop1,Company2,Bus1,5500005555555554
5967,2021-09-22 23:22:44,ON,Stop3,Company1,Bus37,5500005555555550
5968,2021-09-22 23:22:45,ON,Stop3,Company2,Bus1,5500005555555551
5969,2021-09-22 23:22:46,OFF,Stop2,Company1,Bus37,5500005555555550
5970,2021-09-22 23:22:47,ON,Stop1,Company1,Bus37,5500005555555552
5971,2021-09-22 23:22:48,ON,Stop2,Company1,Bus35,5500005555555553
5972,2021-09-22 23:22:49,OFF,Stop1,Company2,Bus1,5500005555555551
5973,2021-09-22 23:22:50,OFF,Stop3,Company1,Bus37,5500005555555552
5974,2021-09-22 23:22:51,OFF,Stop1,Company1,Bus35,5500005555555553
5975,2021-09-22 23:22:52,ON,Stop2,Company3,Bus2,5500005555555554
5976,2021-09-22 23:22:53,ON,Stop1,Company1,Bus37,5500005555555550
5977,2021-09-22 23:22:54,OFF,Stop2,Company1,Bus37,5500005555555550
5978,2021-09-22 23:22:55,ON,Stop3,Company2,Bus1,5500005555555551
5979,2021-09-22 23:22:56,ON,Stop2,Company1,Bus35,5500005555555552
5980,2021-09-22 23:22:57,OFF,Stop2,Company2,Bus1,5500005555555551
5981,2021-09-22 23:22:58,OFF,Stop3,Company1,Bus35,5500005555555552
5982,2021-09-22 23:22:59,ON,Stop2,Company1,Bus37,5500005555555550
5983,2021-09-22 23:23:00,OFF,Stop2,Company1,Bus37,5500005555555550
5984,2021-09-22 23:23:01,ON,Stop1,Company1,Bus37,5500005555555553
5985,2021-09-22 23:23:02,ON,Stop2,Company3,Bus2,5500005555555554
5986,2021-09-22 23:23:03,OFF,Stop3,Company1,Bus37,5500005555555553
5987,2021-09-22 23:23:04,OFF,Stop1,Company3,Bus2,5500005555555554
5988,2021-09-22 23:23:05,ON,Stop2,Company1,Bus37,5500005555555553
5989,2021-09-22 23:23:06,ON,Stop3,Company2,Bus1,5500005555555554
5990,2021-09-22 23:23:07,OFF,Stop3,Company1,Bus37,5500005555555553
5991,2021-09-22 23:23:08,OFF,Stop1,Company2,Bus1,5500005555555554
5992,2021-09-22 23:23:09,ON,Stop3,Company1,Bus37,5500005555555550
5993,2021-09-22 23:23:10,ON,Stop3,Company2,Bus1,5500005555555551
5994,2021-09-22 23:23:11,OFF,Stop2,Company1,Bus37,5500005555555550
5995,2021-09-22 23:23:12,ON,Stop1,Company1,Bus37,5500005555555552
5996,2021-09-22 23:23:13,ON,Stop2,Company1,Bus35,5500005555555553
5997,2021-09-22 23:23:14,OFF,Stop1,Company2,Bus1,5500005555555551
5998,2021-09-22 23:23:15,OFF,Stop3,Company1,Bus37,5500005555555552
5999,2021-09-22 23:23:16,OFF,Stop1,Company1,Bus35,5500005555555553
6000,2021-09-22 23:23:17,ON,Stop2,Company3,Bus2,5500005555555554
6001,2021-09-22 23:23:18,ON,Stop1,Company1,Bus37,5500005555555550
6002,2021-09-22 23:23:19,OFF,Stop2,Company1,Bus37,5500005555555550
6003,2021-09-22 23:23:20,ON,Stop3,Company2,Bus1,5500005555555551
6004,2021-09-22 23:23:21,ON,Stop2,Company1,Bus35,5500005555555552
6005,2021-09-22 23:23:22,OFF,Stop2,Company2,Bus1,5500005555555551
6006,2021-09-22 23:23:23,OFF,Stop3,Company1,Bus35,5500005555555552
6007,2021-09-22 23:23:24,ON,Stop2,Company1,Bus37,5500005555555550
6008,2021-09-22 23:23:25,OFF,Stop2,Company1,Bus37,5500005555555550
6009,2021-09-22 23:23:26,ON,Stop1,Company1,Bus37,5500005555555553
6010,2021-09-22 23:23:27,ON,Stop2,Company3,Bus2,5500005555555554
6011,2021-09-22 23:23:28,OFF,Stop3,Company1,Bus37,5500005555555553
6012,2021-09-22 23:23:29,OFF,Stop1,Company3,Bus2,5500005555555554
6013,2021-09-22 23:23:30,ON,Stop2,Company1,Bus37,5500005555555553
6014,2021-09-22 23:23:31,ON,Stop3,Company2,Bus1,5500005555555554
6015,2021-09-22 23:23:32,OFF,Stop3,Company1,Bus37,5500005555555553
6016,2021-09-22 23:23:33,OFF,Stop1,Company2,Bus1,5500005555555554
6017,2021-09-22 23:23:34,ON,Stop3,Company1,Bus37,5500005555555550
6018,2021-09-22 23:23:35,ON,Stop3,Company2,Bus1,5500005555555551
6019,2021-09-22 23:23:36,OFF,Stop2,Company1,Bus37,5500005555555550
6020,2021-09-22 23:23:37,ON,Stop1,Company1,Bus37,5500005555555552
6021,2021-09-22 23:23:38,ON,Stop2,Company1,Bus35,5500005555555553
6022,2021-09-22 23:23:39,OFF,Stop1,Company2,Bus1,5500005555555551
6023,2021-09-22 23:23:40,OFF,Stop3,Company1,Bus37,5500005555555552
6024,2021-09-22 23:23:41,OFF,Stop1,Company1,Bus35,5500005555555553
6025,2021-09-22 23:23:42,ON,Stop2,Company3,Bus2,5500005555555554
6026,2021-09-22 23:23:43,ON,Stop1,Company1,Bus37,5500005555555550
6027,2021-09-22 23:23:44,OFF,Stop2,Company1,Bus37,5500005555555550
6028,2021-09-22 23:23:45,ON,Stop3,Company2,Bus1,5500005555555551
6029,2021-09-22 23:23:46,ON,Stop2,Company1,Bus35,5500005555555552
6030,2021-09-22 23:23:47,OFF,Stop2,Company2,Bus1,5500005555555551
6031,2021-09-22 23:23:48,OFF,Stop3,Company1,Bus35,5500005555555552
6032,2021-09-22 23:23:49,ON,Stop2,Company1,Bus37,5500005555555550
6033,2021-09-22 23:23:50,OFF,Stop2,Company1,Bus37,5500005555555550
6034,2021-09-22 23:23:51,ON,Stop1,Company1,Bus37,5500005555555553
6035,2021-09-22 23:23:52,ON,Stop2,Company3,Bus2,5500005555555554
6036,2021-09-22 23:23:53,OFF,Stop3,Company1,Bus37,5500005555555553
6037,2021-09-22 23:23:54,OFF,Stop1,Company3,Bus2,5500005555555554
6038,2021-09-22 23:23:55,ON,Stop2,Company1,Bus37,5500005555555553
6039,2021-09-22 23:23:56,ON,Stop3,Company2,Bus1,5500005555555554
6040,2021-09-22 23:23:57,OFF,Stop3,Company1,Bus37,5500005555555553
6041,2021-09-22 23:23:58,OFF,Stop1,Company2,Bus1,5500005555555554
6042,2021-09-22 23:23:59,ON,Stop3,Company1,Bus37,5500005555555550
6043,2021-09-22 23:24:00,ON,Stop3,Company2,Bus1,5500005555555551
6044,2021-09-22 23:24:01,OFF,Stop2,Company1,Bus37,5500005555555550
6045,2021-09-22 23:24:02,ON,Stop1,Company1,Bus37,5500005555555552
6046,2021-09-22 23:24:03,ON,Stop2,Company1,Bus35,5500005555555553
